"region","year","units","value","scenario","level"
"SVK","2010","ug/m3",13.9675507280349,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SVN","2010","ug/m3",13.3607717586271,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SWE","2010","ug/m3",6.25161233952992,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SWZ","2010","ug/m3",11.068040741541,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SXM","2010","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SYC","2010","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SYR","2010","ug/m3",26.9614195874101,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TCA","2010","ug/m3",6.44199883248173,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TCD","2010","ug/m3",15.9987236287868,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TGO","2010","ug/m3",34.4818269077256,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"THA","2010","ug/m3",17.3886450201703,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TJK","2010","ug/m3",30.4112006833607,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TKM","2010","ug/m3",30.964285644585,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TLS","2010","ug/m3",9.00086572655215,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TON","2010","ug/m3",4.29625215574107,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TTO","2010","ug/m3",11.0758393590505,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TUN","2010","ug/m3",19.7472986473007,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TUR","2010","ug/m3",15.8729761049724,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TWN","2010","ug/m3",15.3685235096432,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TZA","2010","ug/m3",14.7543897676494,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"UGA","2010","ug/m3",13.4627097606144,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"UKR","2010","ug/m3",8.76187058325099,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"URY","2010","ug/m3",5.58886535024028,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"USA","2010","ug/m3",9.51125022349603,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"UZB","2010","ug/m3",30.1849467978177,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VAT","2010","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VCT","2010","ug/m3",9.26973668390061,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VEN","2010","ug/m3",9.62085738644846,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VGB","2010","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VIR","2010","ug/m3",8.62767691897413,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VNM","2010","ug/m3",25.7121396794361,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VUT","2010","ug/m3",4.8185111141838,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"WLF","2010","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"WSM","2010","ug/m3",4.50029562535055,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"YEM","2010","ug/m3",39.5513988909346,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ZAF","2010","ug/m3",11.0466149300758,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ZMB","2010","ug/m3",6.35155357951665,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ZWE","2010","ug/m3",6.38207807334591,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ABW","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AFG","2020","ug/m3",52.5916416128453,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AGO","2020","ug/m3",6.6331764773519,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AIA","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ALB","2020","ug/m3",10.8681381551866,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AND","2020","ug/m3",8.69163420395716,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ARE","2020","ug/m3",37.1720149022476,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ARG","2020","ug/m3",5.64017888617732,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ARM","2020","ug/m3",8.17503239837171,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ASM","2020","ug/m3",3.85663119401082,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ATF","2020","ug/m3",7.52184061148299,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ATG","2020","ug/m3",8.37622827430429,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AUS","2020","ug/m3",4.31005148301332,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AUT","2020","ug/m3",10.1600802689342,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"AZE","2020","ug/m3",8.48814996537479,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BDI","2020","ug/m3",14.728322052237,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BEL","2020","ug/m3",11.5664661883006,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BEN","2020","ug/m3",34.9599329540567,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BFA","2020","ug/m3",34.9720300941096,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BGD","2020","ug/m3",52.018772834745,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BGR","2020","ug/m3",10.8336368487404,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BHR","2020","ug/m3",33.5705971929605,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BHS","2020","ug/m3",10.1565152346178,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BIH","2020","ug/m3",11.2336200710628,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BLM","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BLR","2020","ug/m3",8.15587622190346,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BLZ","2020","ug/m3",11.6374941623409,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BMU","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BOL","2020","ug/m3",9.01445311710777,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BRA","2020","ug/m3",5.55995617615103,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BRB","2020","ug/m3",8.7989093925872,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BRN","2020","ug/m3",7.18167383067472,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BTN","2020","ug/m3",51.6745875847406,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"BWA","2020","ug/m3",6.65313252409654,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CAF","2020","ug/m3",15.9109485893062,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CAN","2020","ug/m3",6.34898771216028,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CHE","2020","ug/m3",16.6199964395806,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CHL","2020","ug/m3",29.5589193303832,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CHN","2020","ug/m3",33.9693930277482,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CIV","2020","ug/m3",35.0474496801429,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CMR","2020","ug/m3",34.3848951207518,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"COD","2020","ug/m3",15.829253158208,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"COG","2020","ug/m3",34.3817194031771,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"COK","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"COL","2020","ug/m3",9.01043526603936,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"COM","2020","ug/m3",11.3519297858595,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CPV","2020","ug/m3",27.0555271925627,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CRI","2020","ug/m3",11.5477077810926,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CUB","2020","ug/m3",11.4101017820561,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CUW","2020","ug/m3",8.51779873299549,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CYM","2020","ug/m3",0.633810325102373,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CYN","2020","ug/m3",8.90376445925438,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CYP","2020","ug/m3",10.1255562279955,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"CZE","2020","ug/m3",11.2706760569954,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"DEU","2020","ug/m3",10.7715092592054,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"DJI","2020","ug/m3",15.9815959428465,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"DMA","2020","ug/m3",10.2532152838979,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"DNK","2020","ug/m3",4.62515521767461,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"DOM","2020","ug/m3",11.6892850706738,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"DZA","2020","ug/m3",19.8747087245195,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ECU","2020","ug/m3",8.90498779903366,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"EGY","2020","ug/m3",49.8111948373597,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ERI","2020","ug/m3",16.2198191522553,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ESP","2020","ug/m3",6.04472437178025,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"EST","2020","ug/m3",8.44566434009654,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ETH","2020","ug/m3",15.863552139003,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"FIN","2020","ug/m3",3.54398927517665,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"FJI","2020","ug/m3",4.39586570159504,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"FLK","2020","ug/m3",4.99610593277986,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"FRA","2020","ug/m3",8.67251654052027,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"FRO","2020","ug/m3",4.26069891510189,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"FSM","2020","ug/m3",3.70891161356706,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GAB","2020","ug/m3",34.8080791897881,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GBR","2020","ug/m3",6.82458269573432,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GEO","2020","ug/m3",8.41261149486526,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GGY","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GHA","2020","ug/m3",34.398679775774,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GIN","2020","ug/m3",34.9156677985922,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GMB","2020","ug/m3",34.1367495800043,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GNB","2020","ug/m3",34.3994795052549,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GNQ","2020","ug/m3",34.5922968110781,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GRC","2020","ug/m3",10.2124868969081,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GRD","2020","ug/m3",9.0405030992975,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GRL","2020","ug/m3",6.16149969088799,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GTM","2020","ug/m3",11.8482015945673,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GUM","2020","ug/m3",3.95926316046609,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"GUY","2020","ug/m3",8.9570383863287,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"HKG","2020","ug/m3",29.3005501964132,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"HMD","2020","ug/m3",2.59848613038285,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"HND","2020","ug/m3",11.7281652465459,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"HRV","2020","ug/m3",11.0848008801377,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"HTI","2020","ug/m3",11.4411420746131,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"HUN","2020","ug/m3",11.8802771335007,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IDN","2020","ug/m3",9.73593402096799,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IMN","2020","ug/m3",5.54987365594396,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IND","2020","ug/m3",48.9504417470261,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IOA","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IOT","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IRL","2020","ug/m3",6.77179434050188,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IRN","2020","ug/m3",37.4334622535196,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"IRQ","2020","ug/m3",37.3838279502259,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ISL","2020","ug/m3",4.2927860295841,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ISR","2020","ug/m3",23.8867312502361,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ITA","2020","ug/m3",13.4923944433987,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"JAM","2020","ug/m3",11.2489944867071,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"JEY","2020","ug/m3",3.46867098029579,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"JOR","2020","ug/m3",24.4541534333947,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"JPN","2020","ug/m3",12.8106211939539,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KAS","2020","ug/m3",49.0245165261387,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KAZ","2020","ug/m3",14.4983255545394,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KEN","2020","ug/m3",15.6476793396163,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KGZ","2020","ug/m3",29.7391274859443,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KHM","2020","ug/m3",15.4002328270179,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KIR","2020","ug/m3",0.359786438704295,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KNA","2020","ug/m3",7.40165443833351,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KOR","2020","ug/m3",20.0723642113709,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KOS","2020","ug/m3",11.2808119839264,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"KWT","2020","ug/m3",38.3420380238229,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LAO","2020","ug/m3",16.2919097901706,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LBN","2020","ug/m3",23.5298312981782,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LBR","2020","ug/m3",34.6883867813975,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LBY","2020","ug/m3",19.8874082211618,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LCA","2020","ug/m3",11.0906920973925,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LIE","2020","ug/m3",10.156598884054,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LKA","2020","ug/m3",47.9160420444179,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LSO","2020","ug/m3",11.5655514341335,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LTU","2020","ug/m3",9.17355135658485,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LUX","2020","ug/m3",11.0917100442265,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"LVA","2020","ug/m3",9.02346391509208,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MAC","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MAF","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MAR","2020","ug/m3",19.552648123288,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MCO","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MDA","2020","ug/m3",8.11023403442574,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MDG","2020","ug/m3",15.9187135964701,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MDV","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MEX","2020","ug/m3",10.1695691522216,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MHL","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MKD","2020","ug/m3",10.982058021654,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MLI","2020","ug/m3",35.1401759152677,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MLT","2020","ug/m3",10.6619882847562,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MMR","2020","ug/m3",15.7886541632484,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MNE","2020","ug/m3",10.962553606748,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MNG","2020","ug/m3",18.2780736284712,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MNP","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MOZ","2020","ug/m3",6.50893277315958,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MRT","2020","ug/m3",35.0828471805701,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MSR","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MUS","2020","ug/m3",13.8402327835082,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MWI","2020","ug/m3",5.3452749668723,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"MYS","2020","ug/m3",7.37605589039197,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NAM","2020","ug/m3",6.59045705763347,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NCL","2020","ug/m3",4.92403231280784,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NER","2020","ug/m3",34.9965359976065,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NFK","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NGA","2020","ug/m3",35.1424515467006,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NIC","2020","ug/m3",10.9279455124062,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NIU","2020","ug/m3",4.0334885633567,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NLD","2020","ug/m3",10.7685997230613,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NOR","2020","ug/m3",3.99491359485654,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NPL","2020","ug/m3",52.485102041278,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NRU","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"NZL","2020","ug/m3",4.72571670757106,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"OMN","2020","ug/m3",37.6750265142148,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PAK","2020","ug/m3",52.4132142486192,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PAN","2020","ug/m3",11.4863496349124,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PCN","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PER","2020","ug/m3",8.91425029683204,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PHL","2020","ug/m3",6.1852897720474,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PLW","2020","ug/m3",3.19874375797044,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PNG","2020","ug/m3",5.05305407893585,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"POL","2020","ug/m3",9.2114271765413,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PRI","2020","ug/m3",11.356484698103,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PRK","2020","ug/m3",18.4607740349126,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PRT","2020","ug/m3",5.96552611192411,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PRY","2020","ug/m3",8.96238612807257,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PSX","2020","ug/m3",21.4512807076273,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"PYF","2020","ug/m3",3.37015182070267,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"QAT","2020","ug/m3",36.4562223293764,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"ROU","2020","ug/m3",10.5925227697371,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"RUS","2020","ug/m3",8.19343563821901,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"RWA","2020","ug/m3",15.8689786186056,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SAH","2020","ug/m3",27.6370350925251,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SAU","2020","ug/m3",37.8645680725952,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SDN","2020","ug/m3",16.0587835129498,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SDS","2020","ug/m3",0.206814242744704,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SEN","2020","ug/m3",34.9075677824246,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SGP","2020","ug/m3",7.00125304420445,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SGS","2020","ug/m3",5.451848390565,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SHN","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SLB","2020","ug/m3",4.74472142986044,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SLE","2020","ug/m3",34.7563461558768,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SLV","2020","ug/m3",11.7365389680621,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SMR","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SOL","2020","ug/m3",21.8332429955428,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SOM","2020","ug/m3",13.8692725166934,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SPM","2020","ug/m3",2.09753218442856,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SRB","2020","ug/m3",11.2831687031165,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"STP","2020","ug/m3",26.5070101013289,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SUR","2020","ug/m3",8.91352693321787,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SVK","2020","ug/m3",11.3546742134521,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SVN","2020","ug/m3",10.3539993191541,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SWE","2020","ug/m3",4.73186283058639,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SWZ","2020","ug/m3",11.441270978019,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SXM","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SYC","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"SYR","2020","ug/m3",24.4999342199315,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TCA","2020","ug/m3",6.37432101638152,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TCD","2020","ug/m3",16.1148984949025,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TGO","2020","ug/m3",35.0923480254764,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"THA","2020","ug/m3",16.1469656999854,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TJK","2020","ug/m3",29.6850579422802,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TKM","2020","ug/m3",30.1564005258645,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TLS","2020","ug/m3",9.09026515085216,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TON","2020","ug/m3",4.30521831560231,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TTO","2020","ug/m3",10.9594797261496,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TUN","2020","ug/m3",19.5339629625555,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TUR","2020","ug/m3",13.8738048264616,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TWN","2020","ug/m3",12.2580722144627,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"TZA","2020","ug/m3",14.8622371833629,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"UGA","2020","ug/m3",13.5602172194141,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"UKR","2020","ug/m3",8.01471717422226,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"URY","2020","ug/m3",5.41054841730173,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"USA","2020","ug/m3",7.26803167052755,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"UZB","2020","ug/m3",29.3785769805926,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VAT","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VCT","2020","ug/m3",9.17235145442382,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VEN","2020","ug/m3",8.91301556596979,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VGB","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VIR","2020","ug/m3",8.53703698763011,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VNM","2020","ug/m3",24.2043809651103,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"VUT","2020","ug/m3",4.82856721409952,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"WLF","2020","ug/m3",0,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
"WSM","2020","ug/m3",4.50968761831022,"TechnoOptimistic_NDC-LTT","WORLD-CTRY"
